timestamp,pipeline,latency_ms,command,success
2026-05-01 06:46:30,gesture,23.54,idle,1
2026-05-01 06:46:30,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.42,idle,1
2026-05-01 06:46:31,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.53,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.60,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.22,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.40,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.99,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.37,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.77,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.05,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.73,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.53,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.85,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.67,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.06,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.90,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.00,idle,1
2026-05-01 06:46:31,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.66,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,12.40,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.96,idle,1
2026-05-01 06:46:31,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.26,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.91,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.52,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.68,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.37,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.78,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.80,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.11,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.18,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,11.80,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.96,idle,1
2026-05-01 06:46:31,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:31,gesture,10.64,idle,1
2026-05-01 06:46:31,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.00,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,10.66,idle,1
2026-05-01 06:46:32,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:32,gesture,10.53,idle,1
2026-05-01 06:46:32,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.83,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.67,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,22.18,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,20.79,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.73,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.60,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,30.06,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,22.11,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.65,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,10.81,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.64,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,10.48,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,11.00,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,22.01,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,22.35,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.89,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,20.60,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.99,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,22.72,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.90,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.40,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:32,gesture,21.67,idle,1
2026-05-01 06:46:32,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,20.46,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.78,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,20.87,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.00,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.98,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.52,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.38,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.94,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.12,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.04,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.66,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.37,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.25,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.61,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.37,idle,1
2026-05-01 06:46:33,fusion,0.02,"0.00,0.00",1
2026-05-01 06:46:33,gesture,20.89,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.41,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,20.50,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.40,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.91,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.12,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.54,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,22.16,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:33,gesture,21.69,idle,1
2026-05-01 06:46:33,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,20.30,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,21.41,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,21.42,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,21.82,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,21.00,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,22.30,idle,1
2026-05-01 06:46:34,fusion,0.01,"0.00,0.00",1
2026-05-01 06:46:34,gesture,216.71,forward,1
2026-05-01 06:46:34,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:34,gesture,75.76,forward,1
2026-05-01 06:46:34,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:34,gesture,72.20,forward,1
2026-05-01 06:46:34,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:34,gesture,73.69,forward,1
2026-05-01 06:46:34,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:34,gesture,70.41,forward,1
2026-05-01 06:46:34,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:34,gesture,70.19,forward,1
2026-05-01 06:46:34,fusion,0.01,"0.51,0.00",1
2026-05-01 06:46:35,gesture,71.09,forward,1
2026-05-01 06:46:35,fusion,0.01,"0.42,0.00",1
2026-05-01 06:46:35,gesture,73.43,forward,1
2026-05-01 06:46:35,fusion,0.01,"0.27,0.00",1
2026-05-01 06:46:35,gesture,72.17,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.27,0.00",1
2026-05-01 06:46:35,gesture,69.95,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.19,0.00",1
2026-05-01 06:46:35,gesture,70.73,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.19,0.00",1
2026-05-01 06:46:35,gesture,77.07,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.19,0.00",1
2026-05-01 06:46:35,gesture,73.55,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.70,0.00",1
2026-05-01 06:46:35,gesture,71.25,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.85,0.00",1
2026-05-01 06:46:35,gesture,69.77,forward,1
2026-05-01 06:46:35,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:35,gesture,69.43,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.82,0.00",1
2026-05-01 06:46:35,gesture,70.01,forward,1
2026-05-01 06:46:35,fusion,0.02,"0.78,0.00",1
2026-05-01 06:46:36,gesture,76.64,forward,1
2026-05-01 06:46:36,fusion,0.01,"0.64,0.00",1
2026-05-01 06:46:36,gesture,74.31,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.64,0.00",1
2026-05-01 06:46:36,gesture,76.54,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.59,0.00",1
2026-05-01 06:46:36,gesture,69.86,forward,1
2026-05-01 06:46:36,fusion,0.01,"0.53,0.00",1
2026-05-01 06:46:36,gesture,70.57,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.52,0.00",1
2026-05-01 06:46:36,gesture,69.62,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.56,0.00",1
2026-05-01 06:46:36,gesture,70.48,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.56,0.00",1
2026-05-01 06:46:36,gesture,72.66,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.57,0.00",1
2026-05-01 06:46:36,gesture,72.54,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.60,0.00",1
2026-05-01 06:46:36,gesture,69.89,forward,1
2026-05-01 06:46:36,fusion,0.02,"0.61,0.00",1
2026-05-01 06:46:37,gesture,74.04,forward,1
2026-05-01 06:46:37,fusion,0.02,"0.63,0.00",1
2026-05-01 06:46:37,gesture,71.72,forward,1
2026-05-01 06:46:37,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:37,gesture,72.27,forward,1
2026-05-01 06:46:37,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.47,forward,1
2026-05-01 06:46:37,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.55,forward,1
2026-05-01 06:46:37,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.06,forward,1
2026-05-01 06:46:37,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:37,gesture,69.75,forward,1
2026-05-01 06:46:37,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.02,forward,1
2026-05-01 06:46:37,fusion,0.03,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.25,forward,1
2026-05-01 06:46:37,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:37,gesture,69.93,forward,1
2026-05-01 06:46:37,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:37,gesture,71.67,forward,1
2026-05-01 06:46:37,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,74.12,forward,1
2026-05-01 06:46:38,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:38,gesture,69.60,forward,1
2026-05-01 06:46:38,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,70.65,forward,1
2026-05-01 06:46:38,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,74.49,forward,1
2026-05-01 06:46:38,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,71.58,forward,1
2026-05-01 06:46:38,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:38,gesture,72.80,forward,1
2026-05-01 06:46:38,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,72.72,forward,1
2026-05-01 06:46:38,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:38,gesture,141.13,forward,1
2026-05-01 06:46:38,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:38,gesture,72.94,forward,1
2026-05-01 06:46:38,fusion,0.02,"0.59,0.00",1
2026-05-01 06:46:38,gesture,73.31,forward,1
2026-05-01 06:46:38,fusion,0.02,"0.40,0.00",1
2026-05-01 06:46:39,gesture,74.86,forward,1
2026-05-01 06:46:39,fusion,0.01,"0.32,0.00",1
2026-05-01 06:46:39,gesture,73.29,forward,1
2026-05-01 06:46:39,fusion,0.02,"0.27,0.00",1
2026-05-01 06:46:39,gesture,72.55,forward,1
2026-05-01 06:46:39,fusion,0.02,"0.20,0.00",1
2026-05-01 06:46:39,gesture,71.68,forward,1
2026-05-01 06:46:39,fusion,0.02,"0.22,0.00",1
2026-05-01 06:46:39,gesture,71.07,forward,1
2026-05-01 06:46:39,fusion,0.02,"0.49,0.00",1
2026-05-01 06:46:39,gesture,70.92,forward,1
2026-05-01 06:46:39,fusion,0.01,"0.88,0.00",1
2026-05-01 06:46:39,gesture,70.87,forward,1
2026-05-01 06:46:39,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:39,gesture,73.29,forward,1
2026-05-01 06:46:39,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:39,gesture,72.98,forward,1
2026-05-01 06:46:39,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:39,gesture,70.23,forward,1
2026-05-01 06:46:39,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:39,gesture,71.52,forward,1
2026-05-01 06:46:39,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:40,gesture,74.89,forward,1
2026-05-01 06:46:40,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:40,gesture,72.78,forward,1
2026-05-01 06:46:40,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:40,gesture,71.14,forward,1
2026-05-01 06:46:40,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:40,gesture,70.34,forward,1
2026-05-01 06:46:40,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:40,gesture,71.12,forward,1
2026-05-01 06:46:40,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:40,gesture,73.79,forward,1
2026-05-01 06:46:40,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:40,gesture,72.63,forward,1
2026-05-01 06:46:40,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:40,gesture,72.58,forward,1
2026-05-01 06:46:40,fusion,0.02,"0.97,0.00",1
2026-05-01 06:46:40,gesture,75.40,forward,1
2026-05-01 06:46:40,fusion,0.02,"0.62,0.00",1
2026-05-01 06:46:40,gesture,75.46,forward,1
2026-05-01 06:46:40,fusion,0.02,"0.33,0.00",1
2026-05-01 06:46:41,gesture,75.58,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.29,0.00",1
2026-05-01 06:46:41,gesture,72.47,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.25,0.00",1
2026-05-01 06:46:41,gesture,70.95,forward,1
2026-05-01 06:46:41,fusion,0.01,"0.27,0.00",1
2026-05-01 06:46:41,gesture,70.45,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.24,0.00",1
2026-05-01 06:46:41,gesture,70.21,forward,1
2026-05-01 06:46:41,fusion,0.01,"0.25,0.00",1
2026-05-01 06:46:41,gesture,71.61,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.24,0.00",1
2026-05-01 06:46:41,gesture,72.01,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.34,0.00",1
2026-05-01 06:46:41,gesture,70.65,forward,1
2026-05-01 06:46:41,fusion,0.02,"0.42,0.00",1
2026-05-01 06:46:41,gesture,73.09,forward,1
2026-05-01 06:46:41,fusion,0.01,"0.74,0.00",1
2026-05-01 06:46:41,gesture,71.42,forward,1
2026-05-01 06:46:41,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:41,gesture,72.75,forward,1
2026-05-01 06:46:41,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:42,gesture,73.89,forward,1
2026-05-01 06:46:42,fusion,0.03,"1.00,0.00",1
2026-05-01 06:46:42,gesture,75.75,forward,1
2026-05-01 06:46:42,fusion,0.03,"1.00,0.00",1
2026-05-01 06:46:42,gesture,74.87,forward,1
2026-05-01 06:46:42,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:42,gesture,73.44,forward,1
2026-05-01 06:46:42,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:42,gesture,73.02,forward,1
2026-05-01 06:46:42,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:42,gesture,71.16,forward,1
2026-05-01 06:46:42,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:42,gesture,72.20,forward,1
2026-05-01 06:46:42,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:42,gesture,73.46,forward,1
2026-05-01 06:46:42,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:42,gesture,85.57,forward,1
2026-05-01 06:46:42,fusion,0.01,"1.00,0.00",1
2026-05-01 06:46:42,gesture,81.00,forward,1
2026-05-01 06:46:42,fusion,0.03,"1.00,0.00",1
2026-05-01 06:46:42,gesture,79.79,forward,1
2026-05-01 06:46:42,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:43,gesture,86.80,forward,1
2026-05-01 06:46:43,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:43,gesture,81.92,forward,1
2026-05-01 06:46:43,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:43,gesture,77.40,forward,1
2026-05-01 06:46:43,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:43,gesture,78.12,forward,1
2026-05-01 06:46:43,fusion,0.02,"1.00,0.00",1
2026-05-01 06:46:43,gesture,75.33,forward,1
2026-05-01 06:46:43,fusion,0.02,"0.96,0.00",1
2026-05-01 06:46:43,gesture,75.17,forward,1
2026-05-01 06:46:43,fusion,0.02,"0.74,0.00",1
2026-05-01 06:46:43,gesture,79.11,forward,1
2026-05-01 06:46:43,fusion,0.02,"0.44,0.00",1
2026-05-01 06:46:43,gesture,76.03,forward,1
2026-05-01 06:46:43,fusion,0.02,"0.29,0.00",1
2026-05-01 06:46:43,gesture,78.76,forward,1
2026-05-01 06:46:43,fusion,0.02,"0.24,0.00",1
2026-05-01 06:46:43,gesture,71.50,forward,1
2026-05-01 06:46:43,fusion,0.01,"0.23,0.00",1
2026-05-01 06:46:44,gesture,71.09,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.25,0.00",1
2026-05-01 06:46:44,gesture,74.69,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.23,0.00",1
2026-05-01 06:46:44,gesture,73.32,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.24,0.00",1
2026-05-01 06:46:44,gesture,71.57,forward,1
2026-05-01 06:46:44,fusion,0.14,"0.25,-0.09",1
2026-05-01 06:46:44,gesture,71.60,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.24,-0.08",1
2026-05-01 06:46:44,gesture,70.49,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.25,-0.09",1
2026-05-01 06:46:44,gesture,71.41,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.26,-0.09",1
2026-05-01 06:46:44,gesture,72.44,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.27,-0.09",1
2026-05-01 06:46:44,gesture,71.33,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.25,-0.09",1
2026-05-01 06:46:44,gesture,74.05,forward,1
2026-05-01 06:46:44,fusion,0.02,"0.29,-0.10",1
2026-05-01 06:46:44,gesture,75.09,forward,1
2026-05-01 06:46:44,fusion,0.01,"0.29,-0.10",1
2026-05-01 06:46:45,gesture,74.13,forward,1
2026-05-01 06:46:45,fusion,0.07,"0.31,-0.11",1
2026-05-01 06:46:45,gesture,75.17,forward,1
2026-05-01 06:46:45,fusion,0.01,"0.91,-0.32",1
2026-05-01 06:46:45,gesture,73.56,forward,1
2026-05-01 06:46:45,fusion,0.01,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,74.69,forward,1
2026-05-01 06:46:45,fusion,0.01,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,73.80,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,74.53,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,71.10,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,71.73,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,72.84,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,70.71,forward,1
2026-05-01 06:46:45,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:45,gesture,71.28,forward,1
2026-05-01 06:46:45,fusion,0.01,"1.00,-0.35",1
2026-05-01 06:46:46,gesture,69.29,forward,1
2026-05-01 06:46:46,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:46,gesture,71.50,forward,1
2026-05-01 06:46:46,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:46,gesture,69.92,forward,1
2026-05-01 06:46:46,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:46,gesture,71.05,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.75,-0.26",1
2026-05-01 06:46:46,gesture,71.87,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.59,-0.20",1
2026-05-01 06:46:46,gesture,70.38,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.26,-0.09",1
2026-05-01 06:46:46,gesture,72.27,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.24,-0.09",1
2026-05-01 06:46:46,gesture,72.06,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.23,-0.08",1
2026-05-01 06:46:46,gesture,72.39,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.25,-0.09",1
2026-05-01 06:46:46,gesture,72.00,forward,1
2026-05-01 06:46:46,fusion,0.02,"0.27,-0.10",1
2026-05-01 06:46:47,gesture,73.81,forward,1
2026-05-01 06:46:47,fusion,0.01,"0.48,-0.17",1
2026-05-01 06:46:47,gesture,72.60,forward,1
2026-05-01 06:46:47,fusion,0.03,"0.59,-0.21",1
2026-05-01 06:46:47,gesture,71.14,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,70.33,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,71.65,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,69.97,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,71.92,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,69.95,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,69.60,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,71.61,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:47,gesture,69.86,forward,1
2026-05-01 06:46:47,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:48,gesture,71.98,forward,1
2026-05-01 06:46:48,fusion,0.02,"1.00,-0.35",1
2026-05-01 06:46:48,gesture,71.49,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.93,-0.32",1
2026-05-01 06:46:48,gesture,75.10,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.50,-0.18",1
2026-05-01 06:46:48,gesture,72.77,forward,1
2026-05-01 06:46:48,fusion,0.14,"0.39,-0.14",1
2026-05-01 06:46:48,gesture,79.80,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.22,-0.08",1
2026-05-01 06:46:48,gesture,70.24,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.24,-0.08",1
2026-05-01 06:46:48,gesture,70.76,forward,1
2026-05-01 06:46:48,fusion,0.01,"0.23,-0.08",1
2026-05-01 06:46:48,gesture,72.66,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.63,-0.22",1
2026-05-01 06:46:48,gesture,70.43,forward,1
2026-05-01 06:46:48,fusion,0.02,"0.91,-0.32",1
